state,sales,quantity,discount,profit,order_year,order_quarter,shipping_duration,profit_status,profit_margin,delivery_status,ship_mode_Same Day,ship_mode_Second Class,ship_mode_Standard Class,segment_Corporate,segment_Home Office,region_East,region_South,region_West,category_Office Supplies,category_Technology,subcategory_Appliances,subcategory_Art,subcategory_Binders,subcategory_Bookcases,subcategory_Chairs,subcategory_Copiers,subcategory_Envelopes,subcategory_Fasteners,subcategory_Furnishings,subcategory_Labels,subcategory_Machines,subcategory_Paper,subcategory_Phones,subcategory_Storage,subcategory_Supplies,subcategory_Tables,order_month_August,order_month_December,order_month_February,order_month_January,order_month_July,order_month_June,order_month_March,order_month_May,order_month_November,order_month_October,order_month_September,order_size_category_Medium,order_size_category_Small,transaction_value_segment_Low,transaction_value_segment_Medium,transaction_value_segment_Premium,discount_risk_tier_Low Discount,discount_risk_tier_Medium Discount,discount_risk_tier_No Discount
New Mexico,-0.7671342383753705,-0.35493908186616213,0.2122175547612757,-0.43085624355699115,2016,4,0.5961599564233158,1,0.41171746748467014,1,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False
Pennsylvania,-0.8114000764541974,-1.253800269166861,0.2122175547612757,-0.5086517671052299,2017,3,0.023935727767260166,1,0.4384983139223748,1,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False
New York,-0.6207820884959089,-1.253800269166861,-0.7565542982020771,-0.5450718888238935,2017,4,1.1683841850793713,1,-0.2578036934579423,1,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True
New York,-0.6269432865154457,-0.35493908186616213,-0.7565542982020771,0.0039365170577086266,2015,3,1.740608413735427,1,0.749156132599747,1,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True
New York,2.1248017789602343,1.4427832927352355,-0.7565542982020771,1.8567126979935646,2015,3,1.740608413735427,1,0.7491561325997468,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
New York,-0.36262789147731156,2.341644480035934,0.2122175547612757,0.4269159712889007,2015,3,1.740608413735427,1,0.5188408532354883,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
Louisiana,0.5467056939176895,0.5439221054345367,-0.7565542982020771,-0.22957554664936472,2014,2,0.023935727767260166,1,-0.17210498485728792,1,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
Louisiana,-0.23866932670732052,-0.8043696755165116,-0.7565542982020771,0.913069311451535,2014,2,0.023935727767260166,1,0.6634574239990925,1,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
Louisiana,-0.715806719489536,-0.35493908186616213,-0.7565542982020771,-0.22858516896806,2014,2,0.023935727767260166,1,0.7705808097499106,1,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
Louisiana,-0.754195722534343,-0.8043696755165116,-0.7565542982020771,-0.32968509336645124,2014,2,0.023935727767260166,1,0.792005486900074,1,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
New York,1.9195983395364646,2.341644480035934,1.1809894077246286,-1.8922059961834958,2014,3,-2.264961186856962,0,-0.7577128269617596,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
New York,-0.425401020530209,1.4427832927352355,-0.7565542982020771,0.5230300902368881,2014,3,-2.264961186856962,1,0.7277314554495832,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
New York,2.1248017789602343,0.09449151178418727,-0.7565542982020771,1.8567126979935646,2014,3,-2.264961186856962,1,0.792005486900074,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True
New York,2.1248017789602343,-0.8043696755165116,-0.7565542982020771,1.8567126979935646,2014,3,-2.264961186856962,1,0.44921065249745645,0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
New York,-0.7303210802086374,-1.253800269166861,-0.7565542982020771,-0.3952467391870666,2014,3,-2.264961186856962,1,0.29923791244631126,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True
New York,0.8750264576126285,-0.35493908186616213,-0.7565542982020771,1.8567126979935646,2014,3,-2.264961186856962,1,0.3420872667466385,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
New York,-0.5654497908973752,2.341644480035934,-0.7565542982020771,0.16940420733212871,2014,3,-2.264961186856962,1,0.7491561325997468,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
California,-0.23191570580128967,1.8922138863855849,-0.7565542982020771,0.723913957731115,2017,4,1.740608413735427,1,0.5349093610981108,1,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
Florida,-0.19129919270326548,-0.35493908186616213,0.2122175547612757,0.7367074666827634,2015,2,1.1683841850793713,1,0.49206000679778367,1,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
New York,-0.4830437673860689,1.4427832927352355,-0.7565542982020771,-0.047084892051423216,2017,4,0.023935727767260166,1,0.27781323529614765,1,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
New York,-0.27798250945505815,0.09449151178418727,0.2122175547612757,0.563011501562983,2017,4,0.023935727767260166,1,0.49206000679778367,1,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False
Washington,-0.7299656264767411,0.5439221054345367,-0.7565542982020771,-0.26749480170753753,2016,4,0.5961599564233158,1,0.7705808097499104,1,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
California,-0.783011171733408,-0.8043696755165116,0.2122175547612757,-0.4523969581253682,2015,4,0.5961599564233158,1,0.46527916036007916,1,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
Oklahoma,-0.6511141402843983,0.09449151178418727,-0.7565542982020771,-0.10229166437538367,2016,4,0.023935727767260166,1,0.6634574239990925,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
New York,-0.6927022269162725,-0.35493908186616213,-0.7565542982020771,-0.1730087008658043,2017,3,1.1683841850793713,1,0.7491561325997468,1,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True
New York,-0.5255797306363335,0.5439221054345367,-0.7565542982020771,0.2766872088298982,2017,3,1.1683841850793713,1,0.7491561325997468,1,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True
California,-0.12065868771772861,-0.8043696755165116,-0.7565542982020771,0.9189233932252745,2015,4,0.023935727767260166,1,0.5134846839479472,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
New York,2.1248017789602343,0.9933526990848861,-0.2721683717204007,1.8567126979935646,2016,2,0.023935727767260166,1,0.21830024321235994,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
